watch_id,user_id,movie_id,watch_date,watch_duration,device_type
W20572,15118,3585,09-11-2024,14,Laptop
W20573,15059,51,09-11-2024,23,Laptop
W20574,15170,1164,09-11-2024,108,Laptop
W20575,15038,1277,09-11-2024,125,Smart Tv
W20576,15156,3797,09-11-2024,18,Smart Tv
W20577,15113,909,09-11-2024,39,Laptop
W20578,15138,171,09-11-2024,130,Mobile
W20579,15029,749,09-11-2024,102,Smart Tv
W20580,15147,2401,09-11-2024,20,Laptop
W20581,15115,3224,09-11-2024,115,Laptop
W20582,15022,1011,09-11-2024,106,Laptop
W20583,15057,1191,09-11-2024,113,Smart Tv
W20584,15128,2268,09-11-2024,85,Mobile
W20585,19425,821,09-11-2024,84,Smart Tv
W20586,15076,1597,09-11-2024,106,Mobile
W20587,15016,1216,09-11-2024,174,Smart Tv
W20588,15015,2418,09-11-2024,116,Laptop
W20589,15031,942,09-11-2024,84,Mobile
W20590,15078,434,09-11-2024,152,Smart Tv
W20591,15097,1352,09-11-2024,99,Laptop
W20592,15057,3354,09-11-2024,29,Smart Tv
W20593,15040,1425,09-11-2024,67,Mobile
W20594,15021,2103,09-11-2024,8,Laptop
W20595,15148,3816,09-11-2024,37,Mobile
W20596,15069,3900,09-11-2024,95,Smart Tv
W20597,15103,1084,09-11-2024,122,Laptop
W20598,15063,552,09-11-2024,105,Mobile
W20599,15145,3056,09-11-2024,99,Mobile
W20600,15116,1521,09-11-2024,126,Laptop
W20601,15052,2946,09-11-2024,93,Smart Tv
W20602,15015,2825,09-11-2024,53,Laptop
W20603,15014,2549,09-11-2024,73,Mobile
W20604,15153,3773,09-11-2024,97,Mobile
W20605,15112,2447,09-11-2024,184,Smart Tv
W20606,15075,438,09-11-2024,116,Smart Tv
W20607,15049,2268,09-11-2024,82,Smart Tv
W20608,15130,187,09-11-2024,118,Smart Tv
W20609,15174,949,09-11-2024,72,Mobile
W20610,15052,3900,09-11-2024,16,Smart Tv
W20612,15072,1612,09-11-2024,94,Laptop
W20613,15013,1834,09-11-2024,81,Laptop
W20614,15021,2343,09-11-2024,117,Mobile
W20615,15121,1372,09-11-2024,9,Mobile
W20616,15087,1494,09-11-2024,19,Laptop
W20617,15002,3419,09-11-2024,113,Mobile
W20618,15066,3021,09-11-2024,49,Laptop
W20619,15126,965,09-11-2024,72,Mobile
W20620,15018,750,09-11-2024,121,Laptop
W20621,15025,3932,09-11-2024,66,Mobile
W20622,15167,2050,09-11-2024,132,Smart Tv
W20623,15042,2048,09-11-2024,136,Laptop
W20624,15054,2223,09-11-2024,87,Mobile
W20625,15034,1134,09-11-2024,68,Laptop
W20626,15019,1418,09-11-2024,102,Laptop
W20627,15078,1347,09-11-2024,148,Laptop
W20628,15107,3751,09-11-2024,121,Smart Tv
W20629,15000,1208,09-11-2024,106,Laptop
W20630,15124,3172,09-11-2024,79,Laptop
W20631,15054,3932,09-11-2024,114,Laptop
W20632,15127,4080,09-11-2024,120,Smart Tv
W20633,15045,2112,09-11-2024,92,Laptop
W20634,15100,3662,09-11-2024,109,Laptop
W20635,15151,823,09-11-2024,77,Mobile
W20636,15125,2454,09-11-2024,56,Smart Tv
W20637,15170,1992,09-11-2024,119,Smart Tv
W20638,15070,3379,09-11-2024,108,Smart Tv
W20639,15109,3283,09-11-2024,59,Smart Tv
W20640,15007,2540,09-11-2024,84,Laptop
W20641,15160,279,09-11-2024,57,Mobile
W20642,15075,3667,09-11-2024,98,Mobile
W20643,15129,3759,09-11-2024,21,Mobile
W20644,15050,1818,09-11-2024,90,Laptop
W20645,15029,2628,09-11-2024,89,Mobile
W20646,15116,1531,09-11-2024,15,Smart Tv
W20647,15002,857,09-11-2024,73,Smart Tv
W20648,15141,3506,09-11-2024,54,Smart Tv
W20649,15028,2015,09-11-2024,131,Laptop
W20650,15152,1698,09-11-2024,108,Mobile
W20651,15079,1767,09-11-2024,97,Smart Tv
W20652,15081,3224,09-11-2024,121,Smart Tv
W20653,15140,4148,09-11-2024,96,Laptop
W20654,15045,1341,09-11-2024,124,Laptop
W20655,15022,2942,09-11-2024,7,Mobile
W20656,15104,4214,09-11-2024,115,Mobile
W20657,15050,11,09-11-2024,127,Mobile
W20658,15030,650,09-11-2024,100,Smart Tv
W20659,15058,799,09-11-2024,19,Mobile
W20660,15088,1559,09-11-2024,98,Laptop
W20661,15000,3085,09-11-2024,100,Smart Tv
W20662,15051,3135,09-11-2024,105,Smart Tv
W20663,15020,3265,09-11-2024,135,Smart Tv
W20664,15100,118,09-11-2024,129,Mobile
W20665,15150,2927,09-11-2024,128,Laptop
W20666,15095,2132,09-11-2024,94,Toaster
W20667,15020,1698,09-11-2024,61,Smart Tv
W20668,15154,4025,09-11-2024,57,Laptop
W20669,15057,2768,09-11-2024,83,Smart Tv
W20670,15075,3611,09-11-2024,96,Smart Tv
W20671,15095,2205,09-11-2024,124,Smart Tv
W20672,15003,2563,09-11-2024,87,Smart Tv
W20673,15098,2407,09-11-2024,156,Mobile
W20674,15111,4148,09-11-2024,62,Laptop
W20675,15048,3299,09-11-2024,121,Smart Tv
W20676,15081,2855,09-11-2024,18,Mobile
W20677,15005,4025,09-11-2024,114,Laptop
W20678,15004,1978,09-11-2024,106,Mobile
W20679,15094,261,09-11-2024,20,Laptop
W20680,15017,799,09-11-2024,103,Laptop
W20681,15163,2663,09-11-2024,90,Laptop
W20682,15133,109,09-11-2024,96,Laptop
W20683,15174,434,09-11-2024,156,Mobile
W20684,15136,3061,09-11-2024,15,Laptop
W20685,15065,4148,09-11-2024,102,Smart Tv
W20686,15142,1712,09-11-2024,50,Laptop
W20687,15139,4148,09-11-2024,18,Laptop
W20688,15105,2961,09-11-2024,10,Mobile
W20689,15008,3181,09-11-2024,93,Smart Tv
W20690,15137,420,09-11-2024,26,Mobile
W20691,15030,1134,09-11-2024,8,Smart Tv
W20692,15071,331,09-11-2024,111,Smart Tv
W20693,15000,4104,09-11-2024,96,Laptop
W20694,15109,1425,09-11-2024,50,Laptop
W20695,15117,3150,10-11-2024,104,Laptop
W20696,15161,1208,10-11-2024,107,Laptop
W20697,15107,3859,10-11-2024,96,Smart Tv
W20698,15080,3859,10-11-2024,59,Smart Tv
W20699,15049,329,10-11-2024,119,Laptop
W20700,15184,3844,10-11-2024,14,Mobile
W20701,15110,1433,10-11-2024,81,Laptop
W20702,15053,1698,10-11-2024,67,Mobile
W20703,15020,3801,10-11-2024,27,Smart Tv
W20704,15181,2524,10-11-2024,106,Smart Tv
W20705,15160,2027,10-11-2024,12,Mobile
W20706,15036,982,10-11-2024,96,Smart Tv
W20707,15052,183,10-11-2024,12,Smart Tv
W20708,15183,3797,10-11-2024,99,Mobile
W20709,15032,1887,10-11-2024,93,Mobile
W20710,15123,1443,10-11-2024,133,Smart Tv
W20711,15173,1818,10-11-2024,94,Smart Tv
W20712,15132,1482,10-11-2024,123,Laptop
W20713,15012,1772,10-11-2024,76,Laptop
W20714,15110,126,10-11-2024,118,Laptop
W20715,15020,1665,10-11-2024,88,Laptop
W20716,15162,650,10-11-2024,100,Laptop
W20717,15105,2316,10-11-2024,88,Laptop
W20718,15012,2375,10-11-2024,124,Smart Tv
W20719,15155,1900,10-11-2024,71,Mobile
W20720,15116,2591,10-11-2024,23,Mobile
W20721,15027,120,10-11-2024,59,Laptop
W20722,15037,4225,10-11-2024,119,Smart Tv
W20723,15084,507,10-11-2024,127,Laptop
W20724,15105,823,10-11-2024,77,Laptop
W20725,15087,3162,10-11-2024,86,Laptop
W20726,15189,1019,10-11-2024,73,Smart Tv
W20727,15127,2663,10-11-2024,90,Laptop
W20728,15048,4057,10-11-2024,6,Smart Tv
W20729,15158,3871,10-11-2024,99,Mobile
W20730,15104,3385,10-11-2024,45,Laptop
W20731,15114,1572,10-11-2024,7,Mobile
W20732,15181,2652,10-11-2024,81,Smart Tv
W20733,15150,1437,10-11-2024,125,Smart Tv
W20734,15083,967,10-11-2024,108,Laptop
W20735,15117,337,10-11-2024,96,Smart Tv
W20736,15144,1484,10-11-2024,82,Smart Tv
W20737,15023,1495,10-11-2024,128,Smart Tv
W20738,15192,1347,10-11-2024,150,Mobile
W20739,15003,909,10-11-2024,83,Laptop
W20740,15170,725,10-11-2024,114,Laptop
W20741,15063,4098,10-11-2024,109,Laptop
W20742,15177,1712,10-11-2024,79,Laptop
W20743,15020,4105,10-11-2024,105,Laptop
W20744,15085,917,10-11-2024,42,Shoe Box
W20745,15080,2479,10-11-2024,103,Laptop
W20746,15118,3087,10-11-2024,112,Laptop
W20747,15058,2663,10-11-2024,93,Laptop
W20748,15176,51,10-11-2024,84,Laptop
W20749,15185,3037,10-11-2024,121,Mobile
W20750,15000,1531,10-11-2024,142,Mobile
W20751,15184,2691,10-11-2024,97,Mobile
W20752,15151,2691,10-11-2024,95,Laptop
W20753,15159,2879,10-11-2024,113,Laptop
W20754,15029,2202,10-11-2024,16,Smart Tv
W20755,15175,1294,10-11-2024,140,Smart Tv
W20756,15007,3150,10-11-2024,98,Smart Tv
W20757,15087,1208,10-11-2024,101,Mobile
W20758,15183,1495,10-11-2024,128,Mobile
W20759,15113,234,10-11-2024,132,Smart Tv
W20760,15035,2027,10-11-2024,116,Smart Tv
W20761,15152,1471,10-11-2024,137,Laptop
W20762,15037,86,10-11-2024,139,Smart Tv
W20763,15137,378,10-11-2024,180,Smart Tv
W20764,15001,1191,10-11-2024,123,Smart Tv
W20765,15043,378,10-11-2024,184,Smart Tv
W20766,15096,1552,10-11-2024,104,Smart Tv
W20767,15072,4212,10-11-2024,107,Laptop
W20768,15090,51,10-11-2024,139,Smart Tv
W20769,15065,3326,10-11-2024,133,Laptop
W20770,15142,3028,10-11-2024,25,Laptop
W20771,15031,721,10-11-2024,113,Smart Tv
W20772,15147,369,10-11-2024,108,Smart Tv
W20773,15051,3532,10-11-2024,88,Laptop
W20774,15013,4129,10-11-2024,40,Mobile
W20775,15151,60,10-11-2024,120,Smart Tv
W20776,15068,3148,10-11-2024,29,Smart Tv
W20777,15153,1909,10-11-2024,101,Laptop
W20778,15168,3644,10-11-2024,140,Laptop
W20779,15120,1341,10-11-2024,127,Mobile
W20780,15189,558,10-11-2024,59,Smart Tv
W20781,15048,2817,10-11-2024,127,Laptop
W20782,15059,1352,10-11-2024,99,Mobile
W20783,15117,1537,10-11-2024,44,Smart Tv
W20784,15079,3932,10-11-2024,116,Laptop
W20785,15105,109,10-11-2024,101,Mobile
W20786,15168,3601,10-11-2024,116,Smart Tv
W20787,15013,2012,10-11-2024,189,Mobile
W20788,15141,1521,10-11-2024,60,Smart Tv
W20789,15158,2289,10-11-2024,97,Mobile
W20790,15120,1732,10-11-2024,73,Mobile
W20791,15182,3844,10-11-2024,107,Mobile
W20792,15119,1369,10-11-2024,105,Laptop
W20793,15175,980,10-11-2024,7,Mobile
W20794,15151,2741,10-11-2024,50,Laptop
W20795,15043,434,10-11-2024,154,Laptop
W20796,15041,3435,10-11-2024,118,Mobile
W20797,15170,664,10-11-2024,93,Smart Tv
W20798,15161,2652,10-11-2024,77,Laptop
W20799,15073,2487,10-11-2024,133,Mobile
W20800,15093,1265,10-11-2024,139,Smart Tv
W20801,15087,965,10-11-2024,34,Laptop
W20802,15018,11,10-11-2024,81,Laptop
W20803,15095,2132,10-11-2024,99,Laptop
W20804,15045,1371,10-11-2024,93,Smart Tv
W20805,15135,3741,10-11-2024,114,Laptop
W20806,15146,2366,10-11-2024,136,Mobile
W20807,15059,1140,10-11-2024,119,Mobile
W20808,15093,1734,10-11-2024,88,Laptop
W20809,15045,3897,10-11-2024,11,Smart Tv
W20810,15077,240,10-11-2024,121,Smart Tv
W20811,15146,921,10-11-2024,94,Laptop
W20812,15083,2015,10-11-2024,60,Laptop
W20813,15042,2961,10-11-2024,100,Smart Tv
W20814,15072,2817,10-11-2024,55,Laptop
W20815,15132,472,10-11-2024,93,Smart Tv
W20816,15173,4025,10-11-2024,11,Mobile
W20817,15094,3988,10-11-2024,93,Smart Tv
W20818,15176,4009,10-11-2024,100,Smart Tv
W20819,15113,3897,10-11-2024,105,Mobile
W20820,15165,3738,10-11-2024,128,Mobile
W20821,15077,799,10-11-2024,101,Laptop
W20822,15128,41,10-11-2024,97,Laptop
W20823,15188,917,10-11-2024,101,Laptop
W20824,15133,109,10-11-2024,6,Laptop
W20825,15139,1412,10-11-2024,156,Mobile
W20826,15101,1443,10-11-2024,82,Smart Tv
W20827,15086,224,10-11-2024,116,Mobile
W20828,15154,2526,10-11-2024,98,Laptop
W20829,15084,3232,10-11-2024,140,Laptop
W20830,15016,1531,10-11-2024,132,Smart Tv
W20831,15113,3148,10-11-2024,145,Smart Tv
W20832,15115,1033,10-11-2024,94,Laptop
W20833,15074,1887,10-11-2024,93,Smart Tv
W20834,15144,1767,10-11-2024,19,Mobile
W20835,15192,3195,10-11-2024,90,Mobile
W20836,15021,2863,10-11-2024,107,Mobile
W20837,15039,1093,10-11-2024,88,Mobile
W20838,15028,3232,10-11-2024,79,Smart Tv
W20839,15066,1199,10-11-2024,133,Laptop
W20840,15131,3168,10-11-2024,121,Smart Tv
W20841,15037,1135,10-11-2024,93,Laptop
W20842,15077,2032,10-11-2024,99,Smart Tv
W20843,15007,2418,10-11-2024,120,Mobile
W20844,15105,2676,10-11-2024,80,Laptop
W20845,15077,3626,10-11-2024,57,Laptop
W20846,15107,1148,10-11-2024,51,Laptop
W20847,15063,1364,10-11-2024,64,Mobile
W20848,15186,2778,10-11-2024,94,Laptop
W20849,15133,1353,10-11-2024,120,Laptop
W20850,15106,3155,10-11-2024,121,Laptop
W20851,15088,1991,10-11-2024,52,Smart Tv
W20852,15181,4140,10-11-2024,147,Laptop
W20853,15163,2663,10-11-2024,46,Laptop
W20854,15008,3405,10-11-2024,80,Smart Tv
W20855,15060,2289,10-11-2024,55,Smart Tv
W20856,15168,631,10-11-2024,108,Smart Tv
W20857,15163,3061,10-11-2024,72,Laptop
W20858,15143,1277,10-11-2024,123,Laptop
W20859,15119,2140,10-11-2024,95,Laptop
W20860,15080,1185,10-11-2024,123,Smart Tv
W20861,15159,721,10-11-2024,116,Mobile
W20862,15000,109,10-11-2024,104,Laptop
W20863,15034,1170,10-11-2024,149,Smart Tv
W20864,15160,3233,10-11-2024,97,Mobile
W20865,15102,631,10-11-2024,6,Smart Tv
W20866,15188,1823,10-11-2024,12,Laptop
W20867,15028,1723,10-11-2024,101,Laptop
W20868,15009,1369,10-11-2024,52,Smart Tv
W20869,15052,2408,10-11-2024,84,Laptop
W20870,15085,965,10-11-2024,73,Smart Tv
W20871,15151,1135,10-11-2024,91,Mobile
W20872,15126,3540,10-11-2024,134,Smart Tv
W20873,15167,462,10-11-2024,55,Laptop
W20874,15158,4225,10-11-2024,111,Mobile
W20875,15113,2116,10-11-2024,95,Smart Tv
W20876,15178,2812,10-11-2024,70,Mobile
W20877,15108,2945,10-11-2024,46,Mobile
W20878,15024,3354,10-11-2024,140,Mobile
W20879,15074,895,10-11-2024,81,Laptop
W20880,15012,3897,10-11-2024,101,Smart Tv
W20881,15094,4221,10-11-2024,134,Smart Tv
W20882,15002,2912,10-11-2024,137,Smart Tv
W20883,15127,2773,10-11-2024,133,Laptop
W20884,15023,2027,10-11-2024,113,Mobile
W20885,15179,4049,10-11-2024,148,Laptop
W20886,15090,1991,10-11-2024,94,Smart Tv
W20887,15175,2041,10-11-2024,58,Smart Tv
W20888,15049,3232,10-11-2024,72,Smart Tv
W20889,15138,4094,10-11-2024,118,Laptop
W20890,15115,896,10-11-2024,87,Mobile
W20891,15172,4177,10-11-2024,112,Washing Machine
W20892,15095,2803,10-11-2024,72,Smart Tv
W20893,15012,1529,10-11-2024,90,Laptop
W20894,15027,4221,10-11-2024,128,Laptop
W20895,15024,3627,10-11-2024,22,Mobile
W20896,15014,2063,10-11-2024,93,Laptop
W20897,15106,4049,10-11-2024,158,Laptop
W20898,15131,1612,10-11-2024,91,Smart Tv
W20899,15074,2563,11-11-2024,85,Smart Tv
W20900,15054,1739,11-11-2024,82,Laptop
W20901,15075,2991,11-11-2024,99,Laptop
W20902,15072,270,11-11-2024,68,Smart Tv
W20903,15088,3974,11-11-2024,93,Mobile
W20904,15121,420,11-11-2024,145,Mobile
W20905,15109,3772,11-11-2024,106,Laptop
W20906,15170,3456,11-11-2024,129,Laptop
W20907,15118,2729,11-11-2024,93,Laptop
W20908,15109,2865,11-11-2024,139,Smart Tv
W20909,15176,367,11-11-2024,24,Laptop
W20910,15017,3687,11-11-2024,37,Smart Tv
W20911,15148,3742,11-11-2024,119,Laptop
W20912,15002,3040,11-11-2024,116,Laptop
W20913,15031,1216,11-11-2024,173,Laptop
W20914,15095,1006,11-11-2024,107,Smart Tv
W20915,15126,2137,11-11-2024,122,Laptop
W20916,15103,219,11-11-2024,76,Mobile
W20917,15020,3977,11-11-2024,137,Smart Tv
W20918,15153,472,11-11-2024,16,Mobile
W20919,15007,1191,11-11-2024,56,Mobile
W20920,15157,2548,11-11-2024,49,Laptop
W20921,15037,2419,11-11-2024,135,Laptop
W20922,15093,2723,11-11-2024,92,Mobile
W20923,15125,1150,11-11-2024,126,Smart Tv
W20924,15050,1314,11-11-2024,124,Mobile
W20925,15117,2349,11-11-2024,74,Laptop
W20926,15017,109,11-11-2024,98,Laptop
W20927,15190,2289,11-11-2024,102,Smart Tv
W20928,15023,1105,11-11-2024,62,Smart Tv
W20929,15090,1712,11-11-2024,43,Laptop
W20930,15191,1347,11-11-2024,140,Laptop
W20931,15015,3000,11-11-2024,127,Laptop
W20932,15202,2842,11-11-2024,135,Mobile
W20933,15068,2915,11-11-2024,100,Laptop
W20934,15093,3148,11-11-2024,143,Laptop
W20935,15064,2912,11-11-2024,140,Smart Tv
W20936,15201,1739,11-11-2024,78,Mobile
W20937,15019,1170,11-11-2024,148,Laptop
W20938,15095,3913,11-11-2024,41,Laptop
W20939,15124,62,11-11-2024,52,Mobile
W20940,15199,4008,11-11-2024,131,Laptop
W20941,15142,4044,11-11-2024,84,Laptop
W20942,15080,3232,11-11-2024,138,Laptop
W20943,15064,3410,11-11-2024,125,Mobile
W20944,15008,769,11-11-2024,107,Laptop
W20945,15052,2992,11-11-2024,12,Smart Tv
W20946,15008,3746,11-11-2024,54,Laptop
W20947,15083,1991,11-11-2024,90,Laptop
W20948,15051,2817,11-11-2024,135,Laptop
W20949,15021,631,11-11-2024,108,Smart Tv
W20950,15090,3532,11-11-2024,84,Smart Tv
W20951,15195,3232,11-11-2024,138,Laptop
W20952,15028,3166,11-11-2024,135,Smart Tv
W20953,15061,2722,11-11-2024,81,Laptop
W20954,15102,420,11-11-2024,146,Mobile
W20955,15063,1597,11-11-2024,101,Mobile
W20956,15100,4025,11-11-2024,113,Smart Tv
W20957,15049,3579,11-11-2024,122,Mobile
W20958,15137,1909,11-11-2024,95,Laptop
W20959,15130,2669,11-11-2024,86,Smart Tv
W20960,15144,1739,11-11-2024,79,Smart Tv
W20961,15187,3283,11-11-2024,95,Smart Tv
W20962,15110,2584,11-11-2024,117,Laptop
W20963,15078,1433,11-11-2024,81,Smart Tv
W20964,15064,109,11-11-2024,101,Laptop
W20965,15056,4105,11-11-2024,14,Laptop
W20966,15100,1531,11-11-2024,135,Smart Tv
W20967,15186,3988,11-11-2024,95,Laptop
W20968,15026,2418,11-11-2024,119,Mobile
W20969,15152,673,11-11-2024,139,Mobile
W20970,15012,3598,11-11-2024,139,Smart Tv
W20971,15025,1712,11-11-2024,41,Mobile
W20972,15102,2027,11-11-2024,107,Smart Tv
W20973,15051,109,11-11-2024,106,Smart Tv
W20975,15078,2882,11-11-2024,102,Smart Tv
W20976,15094,4018,11-11-2024,92,Smart Tv
W20977,15100,1139,11-11-2024,110,Smart Tv
W20978,15140,149,11-11-2024,141,Smart Tv
W20980,15074,2315,11-11-2024,104,Smart Tv
W20981,15130,1612,11-11-2024,91,Mobile
W20982,15094,378,11-11-2024,101,Mobile
W20983,15182,2540,11-11-2024,88,Mobile
W20984,15069,2594,11-11-2024,62,Smart Tv
W20985,15202,2046,11-11-2024,50,Mobile
W20986,15030,2401,11-11-2024,122,Smart Tv
W20987,15189,1024,11-11-2024,91,Smart Tv
W20988,15112,446,11-11-2024,102,Laptop
W20989,15062,3421,11-11-2024,48,Mobile
W20990,15199,4225,11-11-2024,61,Laptop
W20991,15151,1552,11-11-2024,110,Smart Tv
W20992,15178,2882,11-11-2024,96,Mobile
W20993,15019,13,11-11-2024,76,Mobile
W20994,15128,380,11-11-2024,18,Laptop
W20995,15038,2663,11-11-2024,96,Smart Tv
W20996,15115,1829,11-11-2024,86,Smart Tv
W20997,15156,1422,11-11-2024,107,Laptop
W20998,15081,1437,11-11-2024,123,Mobile
W20999,15154,194,11-11-2024,106,Laptop
W21000,15180,1991,11-11-2024,85,Mobile
W21001,15016,1671,11-11-2024,57,Smart Tv
W21002,15173,177,11-11-2024,123,Laptop
W21003,15096,2540,11-11-2024,84,Mobile
W21004,15173,2289,11-11-2024,102,Laptop
W21005,15123,217,11-11-2024,126,Smart Tv
W21006,15192,1769,11-11-2024,93,Smart Tv
W21007,15015,2281,11-11-2024,85,Smart Tv
W21008,15190,2132,11-11-2024,96,Laptop
W21009,15177,671,11-11-2024,99,Mobile
W21010,15009,3655,11-11-2024,96,Smart Tv
W21011,15181,2800,11-11-2024,93,Smart Tv
W21012,15109,3410,11-11-2024,135,Smart Tv
W21013,15065,2268,11-11-2024,38,Laptop
W21014,15072,683,11-11-2024,130,Smart Tv
W21015,15191,2405,11-11-2024,129,Mobile
W21016,15150,4061,11-11-2024,107,Mobile
W21017,15026,302,11-11-2024,87,Mobile
W21018,15165,3409,11-11-2024,131,Mobile
W21019,15126,1471,11-11-2024,21,Smart Tv
W21020,15020,3778,11-11-2024,9,Mobile
W21021,15048,1199,11-11-2024,121,Smart Tv
W21022,15099,2042,12-11-2024,114,Mobile
W21023,15072,3613,12-11-2024,118,Smart Tv
W21024,15078,1255,12-11-2024,156,Laptop
W21025,15204,1352,12-11-2024,99,Smart Tv
W21026,15117,2254,12-11-2024,42,Mobile
W21027,15179,2247,12-11-2024,120,Laptop
W21028,15077,1596,12-11-2024,97,Laptop
W21029,15052,3844,12-11-2024,102,Smart Tv
W21030,15203,4019,12-11-2024,9,Mobile
W21031,15086,3845,12-11-2024,56,Laptop
W21032,15067,2060,12-11-2024,122,Laptop
W21033,15187,1739,12-11-2024,79,Laptop
W21034,15010,4105,12-11-2024,104,Mobile
W21035,15095,2663,12-11-2024,94,Smart Tv
W21036,15000,1948,12-11-2024,3,Laptop
W21037,15023,950,12-11-2024,93,Laptop
W21038,15077,3637,12-11-2024,84,Mobile
W21039,15145,366,12-11-2024,96,Laptop
W21040,15180,2813,12-11-2024,98,Laptop
W21041,15178,3687,12-11-2024,87,Laptop
W21042,15171,3405,12-11-2024,78,Laptop
W21043,15167,516,12-11-2024,92,Laptop
W21044,15205,4063,12-11-2024,116,Laptop
W21045,15073,3585,12-11-2024,140,Mobile
W21046,15049,3840,12-11-2024,103,Mobile
W21047,15011,2041,12-11-2024,71,Laptop
W21048,15218,2769,12-11-2024,108,Smart Tv
W21049,15186,2151,12-11-2024,94,Mobile
W21050,15169,3816,12-11-2024,8,Laptop
W21051,15003,2540,12-11-2024,87,Smart Tv
W21052,15199,1294,12-11-2024,142,Smart Tv
W21053,15031,2656,12-11-2024,77,Smart Tv
W21054,15000,1909,12-11-2024,98,Smart Tv
W21055,15165,631,12-11-2024,104,Laptop
W21056,15108,1107,12-11-2024,119,Smart Tv
W21057,15175,1561,12-11-2024,105,Laptop
W21058,15094,507,12-11-2024,136,Smart Tv
W21059,15134,1014,12-11-2024,92,Laptop
W21060,15145,3629,12-11-2024,68,Smart Tv
W21061,15204,3897,12-11-2024,102,Smart Tv
W21062,15013,676,12-11-2024,11,Laptop
W21063,15114,4214,12-11-2024,117,Laptop
W21064,15050,1605,12-11-2024,118,Mobile
W21065,15211,908,12-11-2024,86,Laptop
W21066,15075,45,12-11-2024,107,Mobile
W21067,15118,2961,12-11-2024,46,Laptop
W21068,15111,1208,12-11-2024,10,Laptop
W21069,15078,2090,12-11-2024,125,Smart Tv
W21070,15187,3954,12-11-2024,104,Smart Tv
W21071,15123,1054,12-11-2024,79,Laptop
W21072,15208,4221,12-11-2024,129,Laptop
W21073,15023,86,12-11-2024,143,Laptop
W21074,15042,1107,12-11-2024,117,Mobile
W21075,15047,1341,12-11-2024,119,Smart Tv
W21076,15134,3141,12-11-2024,99,Mobile
W21077,15001,2289,12-11-2024,94,Smart Tv
W21078,15188,3135,12-11-2024,113,Smart Tv
W21079,15189,2952,12-11-2024,85,Smart Tv
W21080,15073,3778,12-11-2024,113,Laptop
W21081,15158,1137,12-11-2024,101,Mobile
W21082,15160,2223,12-11-2024,86,Laptop
W21083,15130,2450,12-11-2024,107,Smart Tv
W21084,15154,3844,12-11-2024,104,Mobile
W21085,15187,3895,12-11-2024,99,Laptop
W21086,15009,2991,12-11-2024,98,Mobile
W21087,15099,857,12-11-2024,73,Smart Tv
W21088,15097,3735,12-11-2024,104,Smart Tv
W21089,15091,1978,12-11-2024,62,Smart Tv
W21090,15161,283,12-11-2024,128,Mobile
W21091,15090,3974,12-11-2024,91,Smart Tv
W21092,15162,174,12-11-2024,115,Laptop
W21093,15120,2722,12-11-2024,44,Laptop
W21094,15008,718,12-11-2024,98,Laptop
W21095,15117,2398,12-11-2024,160,Laptop
W21096,15075,2492,12-11-2024,16,Smart Tv
W21097,15187,1676,12-11-2024,114,Mobile
W21098,15135,3410,12-11-2024,135,Laptop
W21099,15095,610,12-11-2024,107,Laptop
W21100,15014,1529,12-11-2024,93,Laptop
W21101,15021,3643,12-11-2024,107,Mobile
W21102,15069,2000,12-11-2024,84,Mobile
W21103,15216,821,12-11-2024,83,Smart Tv
